station,init_utc,fhour,valid_utc,var,val
ZSQD_NEW,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,dswrf,584.9
ZBAA,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,1012.827
ZGGG,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,1070.267
ZGSZ,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,515.227
ZHCC,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,597.307
ZHHH,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,742.987
ZSJN,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,665.307
ZSPD,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,173.227
ZSQD,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,396.107
ZUCK,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,293.307
ZUUU,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,478.267
ZSQD_NEW,2024-04-01T00:00:00+00:00,2,2024-04-01T02:00:00+00:00,hpbl,479.707
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101464.488
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,100960.088
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101078.488
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,100732.288
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,100690.888
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101042.088
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101496.288
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101387.888
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,100166.088
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,100193.288
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,prmsl,101337.888
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,101023.006
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,100047.006
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,100877.406
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,99015.006
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,100376.606
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,100173.406
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,101472.606
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,99781.406
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,95970.206
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,94586.206
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,sp,101018.206
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,287.935
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,301.535
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,299.235
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,298.335
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,297.935
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,297.135
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,287.635
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,291.635
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,294.535
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,296.835
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,t2m,292.235
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,18.5
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,73.9
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,81.8
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,56.6
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,57.3
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,37.7
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,82.3
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,35.4
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,75.1
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,52.6
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,r2,47.3
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-2.901
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-1.571
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-2.131
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-1.301
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-6.681
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,0.729
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-4.321
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,0.029
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-1.721
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-1.381
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,u10,-3.271
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,1.8
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,4.47
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,7.77
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,4.21
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,4.38
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,-0.34
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,4.33
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,2.65
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,-1.73
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,-0.42
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,v10,3.55
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,5.7
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,100.0
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,28.9
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,80.0
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,100.0
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,17.6
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,4.6
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,5.0
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,100.0
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,57.9
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,tcc,5.0
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,590.36
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,345.84
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,519.38
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,551.64
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,521.0
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,624.58
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,728.64
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,667.3
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,134.42
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,363.36
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,dswrf,658.34
ZBAA,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,1215.691
ZGGG,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,1104.811
ZGSZ,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,564.251
ZHCC,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,984.411
ZHHH,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,868.011
ZSJN,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,859.371
ZSPD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,233.691
ZSQD,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,475.531
ZUCK,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,324.171
ZUUU,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,908.891
ZSQD_NEW,2024-04-01T00:00:00+00:00,3,2024-04-01T03:00:00+00:00,hpbl,580.811
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,101364.463
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100900.062
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,101059.263
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100659.863
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100646.263
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100939.863
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,101409.263
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,101317.663
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100131.863
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,100124.663
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,prmsl,101279.263
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,100926.478
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,99987.278
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,100857.678
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,98947.278
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,100334.478
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,100075.278
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,101385.678
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,99715.278
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,95940.878
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,94531.278
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,sp,100960.078
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,289.297
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,302.097
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,299.497
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,299.997
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,298.997
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,298.997
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,287.397
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,292.797
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,295.197
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,298.297
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,t2m,291.997
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,17.2
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,69.0
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,80.8
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,48.9
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,53.1
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,35.4
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,85.2
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,34.0
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,72.8
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,47.0
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,r2,47.1
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-2.468
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-1.218
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-2.058
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-1.178
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-6.058
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,0.512
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-4.818
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-0.308
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-2.088
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-1.938
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,u10,-4.418
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,1.628
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,4.448
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,8.268
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,5.128
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,4.978
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,-0.342
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,4.668
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,2.788
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,-1.752
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,-0.472
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,v10,3.668
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,29.5
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,100.0
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,23.9
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,100.0
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,100.0
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,100.0
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,47.7
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,55.8
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,100.0
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,72.6
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,tcc,14.0
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,650.26
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,317.74
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,602.12
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,618.74
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,573.58
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,681.64
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,782.82
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,721.04
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,164.28
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,480.24
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,dswrf,712.94
ZBAA,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,1452.168
ZGGG,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,1018.488
ZGSZ,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,598.088
ZHCC,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,1571.368
ZHHH,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,986.008
ZSJN,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,1035.448
ZSPD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,235.128
ZSQD,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,562.008
ZUCK,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,387.288
ZUUU,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,1322.328
ZSQD_NEW,2024-04-01T00:00:00+00:00,4,2024-04-01T04:00:00+00:00,hpbl,520.888
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,101258.794
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100786.394
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100988.994
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100548.194
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100554.394
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100828.594
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,101362.594
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,101259.794
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100071.994
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,100003.594
ZSQD_NEW,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,prmsl,101246.794
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,100821.678
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,99876.078
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,100788.078
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,98840.878
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,100240.878
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,99967.278
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,101338.478
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,99660.078
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,95884.078
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,94426.478
ZSQD_NEW,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,sp,100927.278
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,290.494
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,303.394
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,299.594
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,300.594
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,299.694
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,300.594
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,287.594
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,293.494
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,295.294
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,299.294
ZSQD_NEW,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,t2m,291.294
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,17.2
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,63.2
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,80.5
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,44.9
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,50.4
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,33.7
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,85.2
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,32.3
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,72.1
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,43.7
ZSQD_NEW,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,r2,47.4
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-2.184
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-0.044
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-2.134
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-2.384
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-3.964
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,0.736
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-4.614
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-0.354
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-1.564
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-2.444
ZSQD_NEW,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,u10,-4.534
ZBAA,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,2.004
ZGGG,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,4.884
ZGSZ,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,8.694
ZHCC,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,4.504
ZHHH,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,5.204
ZSJN,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,-0.806
ZSPD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,5.264
ZSQD,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,3.264
ZUCK,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,-1.626
ZUUU,2024-04-01T00:00:00+00:00,5,2024-04-01T05:00:00+00:00,v10,-0.226
